dataset,unit,method,endpoint,value
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,shared_vector_field_cosine_affine_gauge_mean,0.86894728805877974
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,shared_operator_linear_cka_affine_gauge_mean,0.99011034771533346
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,neural_observation_oracle_causal_skill_mean,0.081825120649892003
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,neural_condition_averaged_oracle_causal_skill_mean,0.36304011399220282
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,proposed_no_target_residual,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,gauge_true_h_neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_effect_nrmse_mean,0.18298169564281658
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_effect_nrmse_mean,0.49488408802257866
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_treated_nrmse_mean,1.0430921950668397
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_treated_nrmse_mean,0.81438913023586246
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,latent_effect_skill_affine_gauge_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,latent_treated_r2_affine_gauge_mean,0.030881529167916422
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_observation_oracle_causal_skill_mean,0.081825120649892003
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,neural_condition_averaged_oracle_causal_skill_mean,0.36304011399220282
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-04-dc9371a82ae6,zero_effect,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_condition_averaged_causal_skill_mean,0.019435537780618239
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_condition_averaged_causal_skill_mean,0.86488792201840137
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_pathwise_mean_causal_skill_mean,0.024711813797606563
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_pathwise_mean_causal_skill_mean,0.85592608619217636
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.38204512717086747
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.14787625789084502
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_causal_skill_mean,0.0039861191571117782
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_causal_skill_mean,0.8580104777690315
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_effect_nrmse_mean,0.17801527518116714
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_effect_nrmse_mean,0.16970970541965025
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_treated_nrmse_mean,1.0184013203081108
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_treated_nrmse_mean,0.46043734033114181
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,latent_effect_skill_affine_gauge_mean,0.4892281069825728
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,latent_treated_r2_affine_gauge_mean,0.46598769885859193
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,shared_vector_field_r2_affine_gauge_mean,0.12655144612179248
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,shared_vector_field_cosine_affine_gauge_mean,0.74996033127113948
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,shared_operator_linear_cka_affine_gauge_mean,0.99559951061048335
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,additive,query_coordinate_fraction_outside_normal_rollout_range,0.054629629629629632
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_condition_averaged_causal_skill_mean,0.011660483046674108
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_condition_averaged_causal_skill_mean,0.81650521062278214
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_pathwise_mean_causal_skill_mean,0.015720406538092702
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_pathwise_mean_causal_skill_mean,0.79454435939487
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.65965936017726268
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.21570771776550379
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_causal_skill_mean,0.002370973568045831
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_causal_skill_mean,0.79605273739737437
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_effect_nrmse_mean,0.17815955234683026
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_effect_nrmse_mean,0.20339368790818427
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_treated_nrmse_mean,1.0179815738658839
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_treated_nrmse_mean,0.49984620024482274
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,latent_effect_skill_affine_gauge_mean,0.63046923612331129
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,latent_treated_r2_affine_gauge_mean,0.61826454112158946
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,shared_vector_field_r2_affine_gauge_mean,0.4295376142733196
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,shared_vector_field_cosine_affine_gauge_mean,0.8377886489397145
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,shared_operator_linear_cka_affine_gauge_mean,0.89076377925830119
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,black_box,query_coordinate_fraction_outside_normal_rollout_range,0.071296296296296302
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_condition_averaged_causal_skill_mean,0.027788214214616525
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_condition_averaged_causal_skill_mean,0.6537467135392302
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_pathwise_mean_causal_skill_mean,0.068278734774548933
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_pathwise_mean_causal_skill_mean,0.64335512812781814
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.17855032855429032
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.075297041721726798
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_causal_skill_mean,0.0056032230581293252
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_causal_skill_mean,0.64647308845531504
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_effect_nrmse_mean,0.17787070584293807
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_effect_nrmse_mean,0.26778717288285814
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_treated_nrmse_mean,1.0176665513916479
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_treated_nrmse_mean,0.46738956562300404
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,latent_effect_skill_affine_gauge_mean,0.59302763265046177
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,latent_treated_r2_affine_gauge_mean,0.4245097492310248
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,shared_vector_field_r2_affine_gauge_mean,0.084429832791907633
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,shared_vector_field_cosine_affine_gauge_mean,0.87590584336951882
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,shared_operator_linear_cka_affine_gauge_mean,0.99559951012291659
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,linear,query_coordinate_fraction_outside_normal_rollout_range,0.092592592592592587
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_condition_averaged_causal_skill_mean,0.025853211266567255
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_condition_averaged_causal_skill_mean,0.96497859621889126
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_pathwise_mean_causal_skill_mean,0.052474322231851778
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_pathwise_mean_causal_skill_mean,0.95816590190451023
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.64732150282299039
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.21993801006760472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_causal_skill_mean,0.005115076619074066
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_causal_skill_mean,0.95871063782113441
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_effect_nrmse_mean,0.17791435858826254
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_effect_nrmse_mean,0.091516123929184276
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_treated_nrmse_mean,1.0172654921464237
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_treated_nrmse_mean,0.4095196388958906
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,latent_effect_skill_affine_gauge_mean,0.72932001789686263
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,latent_treated_r2_affine_gauge_mean,0.612714357885765
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,shared_vector_field_r2_affine_gauge_mean,0.58310763976512514
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,shared_vector_field_cosine_affine_gauge_mean,0.87274374790178444
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,shared_operator_linear_cka_affine_gauge_mean,0.99566124842875792
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed,query_coordinate_fraction_outside_normal_rollout_range,0.069444444444444448
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_condition_averaged_causal_skill_mean,-0.025989077329046317
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_condition_averaged_causal_skill_mean,0.96497859621889126
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_pathwise_mean_causal_skill_mean,-0.05353423611917929
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_pathwise_mean_causal_skill_mean,0.95816590190451023
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.64732150282299039
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.21993801006760472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_causal_skill_mean,-0.0052750618045402931
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_causal_skill_mean,0.95871063782113441
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_effect_nrmse_mean,0.1788409750423518
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_effect_nrmse_mean,0.091516123929184276
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_treated_nrmse_mean,1.0463129947881837
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_treated_nrmse_mean,0.4095196388958906
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,latent_effect_skill_affine_gauge_mean,0.72932001789686263
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,latent_treated_r2_affine_gauge_mean,0.612714357885765
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,shared_vector_field_r2_affine_gauge_mean,0.58310763976512514
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,shared_vector_field_cosine_affine_gauge_mean,0.87274374790178444
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,shared_operator_linear_cka_affine_gauge_mean,0.99566124842875792
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_native_decoder,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_condition_averaged_causal_skill_mean,0.00022708982946362255
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_condition_averaged_causal_skill_mean,0.95899303263916602
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_pathwise_mean_causal_skill_mean,0.0018415632297649198
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_pathwise_mean_causal_skill_mean,0.95084711716446801
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,gauge_true_h_neural_pathwise_mean_causal_skill_mean,-0.064385520699760335
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.00095031185049621048
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_causal_skill_mean,4.2695806526049651e-05
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_causal_skill_mean,0.95151546414509658
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_effect_nrmse_mean,0.17836732656733667
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_effect_nrmse_mean,0.099169963160780694
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_treated_nrmse_mean,1.5029147206688065
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_treated_nrmse_mean,0.8534084220709075
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,latent_effect_skill_affine_gauge_mean,-0.020729779128018544
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,latent_treated_r2_affine_gauge_mean,-0.61013368196072326
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,shared_vector_field_r2_affine_gauge_mean,-0.54414675121184275
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,shared_vector_field_cosine_affine_gauge_mean,0.36229334900138471
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,shared_operator_linear_cka_affine_gauge_mean,0.99308745781035634
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_adaptation,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_condition_averaged_causal_skill_mean,0.025853562670701713
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_condition_averaged_causal_skill_mean,0.96497443275042016
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_pathwise_mean_causal_skill_mean,0.052474231219266088
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_pathwise_mean_causal_skill_mean,0.95816158931290163
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,gauge_true_h_neural_pathwise_mean_causal_skill_mean,0.64733438687177158
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,gauge_true_h_neural_condition_averaged_causal_skill_mean,0.21994151198104472
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_causal_skill_mean,0.0051151431170588513
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_causal_skill_mean,0.95870650366461307
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_effect_nrmse_mean,0.17791435264237562
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_effect_nrmse_mean,0.091520705405992664
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_treated_nrmse_mean,1.0172655618648136
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_treated_nrmse_mean,0.4095144127196903
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,latent_effect_skill_affine_gauge_mean,0.72932018188439618
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,latent_treated_r2_affine_gauge_mean,0.61271002600670965
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,shared_vector_field_r2_affine_gauge_mean,0.58310763976512514
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,shared_vector_field_cosine_affine_gauge_mean,0.87274374790178444
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,shared_operator_linear_cka_affine_gauge_mean,0.99566124842875792
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_observation_oracle_causal_skill_mean,0.063961238784756014
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_observation_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,neural_condition_averaged_oracle_causal_skill_mean,0.31242787970412467
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,proposed_no_target_residual,behavior_condition_averaged_oracle_causal_skill_mean,1
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,zero_effect,neural_condition_averaged_causal_skill_mean,0
teacher_development_smoke,cadence-teacher-rnn-v1-smoke-development-05-1bdf4fc0ce82,zero_effect,behavior_condition_averaged_causal_skill_mean,0
